LAMBX,LAMBY,model,order,seasonal_order,train_n,test_n,rmse,mae,bias,aic,bic,model_file,elapsed_seconds
9800,18570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.0961370760605016,0.8380743564789562,0.397582905269339,1272.5122216838158,1292.5316570193486,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_18570.pkl,1.888
9800,18650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2976711575864242,1.0459318403021223,0.7179397920013151,1295.185759558824,1315.2051948943567,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_18650.pkl,1.921
9800,18730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2970455711635005,1.0371377749653758,-0.515072493920592,1404.0491106526613,1424.068545988194,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_18730.pkl,1.904
9800,18810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3950594612825435,1.1456821181977457,-0.5284481394014059,1398.7808836665704,1418.8003190021032,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_18810.pkl,1.928
9800,18890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3109761711567827,1.0802424666730068,-0.4222266525144496,1381.6801152293644,1401.6995505648972,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_18890.pkl,1.936
9800,18970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4228285285484723,1.1455222486456123,-0.5617985132880431,1414.1238920764386,1434.1433274119713,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_18970.pkl,1.944
9800,19050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.478134573097162,1.1813368162200062,-0.5529597893864787,1440.1787108645115,1460.1981462000442,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_19050.pkl,1.953
9800,19130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4892457562733599,1.1688470857276798,-0.35628880876205954,1454.6132487402588,1474.6326840757915,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_19130.pkl,1.96
9800,19210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5429905744688934,1.2017671014901221,-0.27973881722774535,1491.5163453620407,1511.5357806975735,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_19210.pkl,1.961
9800,19290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.552345590096954,1.212228829391814,-0.2023801724575658,1512.8764180532883,1532.895853388821,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_19290.pkl,1.952
9800,19770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5368262616757185,1.2344868473105473,0.08656069377202684,1572.4434540177144,1592.4628893532472,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_19770.pkl,1.952
9800,20410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6084276620763602,1.2735714600721464,-0.06662448330829214,1604.271972753255,1624.2914080887879,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_20410.pkl,1.943
9800,20490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5983163364193989,1.2635837289060687,-0.05294303661747929,1602.7581726633289,1622.7776079988616,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_20490.pkl,1.936
9800,20570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6253687487850812,1.2848127223771957,-0.07475021582007842,1609.6291126779688,1629.6485480135016,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_20570.pkl,1.92
9800,21050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7252490290327653,1.3536767732124684,-0.2175170048157111,1622.9413790262608,1642.9608143617936,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21050.pkl,1.912
9800,21130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7991957082995949,1.4264615542830275,-0.3379209392419383,1643.182316233067,1663.2017515685998,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21130.pkl,1.912
9800,21210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8165067254939287,1.4381141826962445,-0.35228083796800597,1644.2466223527756,1664.2660576883084,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21210.pkl,1.896
9800,21290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.631072926023375,1.2668089629488117,-0.05425399639060067,1610.414401765264,1630.4338371007968,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21290.pkl,1.886
9800,21370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7153822948431392,1.3425247678023222,-0.1962895148036158,1621.372767909031,1641.3922032445637,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21370.pkl,1.888
9800,21450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.455503481288789,1.1374992728241118,0.01129845172384882,1583.0744874330833,1603.093922768616,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21450.pkl,1.878
9800,21530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.614857002692898,1.2601030371594348,-0.04885780866255121,1607.0707987749938,1627.0902341105266,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21530.pkl,1.871
9800,21610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8888298523260862,1.5027458693745819,-0.5406962287645182,1641.752003278556,1661.7714386140888,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21610.pkl,1.872
9800,21690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8398691588582592,1.454605623804376,-0.4636473383886642,1623.6149255188814,1643.6343608544141,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21690.pkl,1.863
9800,21770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7661327858868314,1.3818968821434587,-0.3553867816021316,1618.28546053875,1638.3048958742827,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21770.pkl,1.856
9800,21850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.9280105237240774,1.5216888940975846,-0.5634340524928404,1627.4274201889168,1647.4468555244496,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21850.pkl,1.854
9800,21930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8513797374059346,1.4633980708132164,-0.4788480294254724,1624.0427987505186,1644.0622340860514,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_21930.pkl,1.856
9800,22010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.679778572201522,1.3176826093205998,-0.2759102904722974,1612.5930881705215,1632.6125235060542,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22010.pkl,1.848
9800,22090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5560061195367776,1.2454073090890236,0.1644844041107344,1654.0933121949108,1674.1127475304436,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22090.pkl,1.848
9800,22170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4341972287663134,1.142706777500764,0.22547047087251149,1647.2795107778861,1667.2989461134189,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22170.pkl,1.837
9800,22250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6735841542649734,1.3304326599271128,0.36580523796259606,1674.6226910133546,1694.6421263488874,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22250.pkl,1.84
9800,22330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6747629552074539,1.3334413320094327,0.37127548859628834,1674.6086931779682,1694.628128513501,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22330.pkl,1.84
9800,22410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6173671112264665,1.2832836936789553,0.17967709908305196,1666.0911979819903,1686.110633317523,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22410.pkl,1.824
9800,22490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5981927284108053,1.2568857592347333,0.10003209066196446,1659.5031626322982,1679.522597967831,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22490.pkl,1.824
9800,22570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6076481203996822,1.2735252967784672,0.19994170740301107,1659.3637667466087,1679.3832020821415,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22570.pkl,1.816
9800,22650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.707884050059244,1.3571325911033572,0.4006669663292304,1674.3041869100384,1694.3236222455712,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22650.pkl,1.816
9800,22730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6332416749096694,1.298416066394758,0.22558194231643988,1668.8905802259815,1688.9100155615142,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22730.pkl,1.808
9800,22810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6743760243744361,1.330661329302626,0.3643759528111578,1674.9854998978574,1695.0049352333901,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22810.pkl,1.801
9800,22890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.542709726628097,1.2176822006755013,-0.020227908777411468,1661.926635761583,1681.9460710971157,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22890.pkl,1.792
9800,22970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5449516052641608,1.2191623129657752,-0.041126185368047574,1659.0891434833716,1679.1085788189043,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_22970.pkl,1.792
9800,23050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.559954736269359,1.2360672339931658,-0.06995954661281951,1655.671473222812,1675.6909085583447,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23050.pkl,1.792
9800,23130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.463550203995486,1.1638664876352594,-0.0072657650131873934,1658.3555183047843,1678.374953640317,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23130.pkl,1.784
9800,23210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5727867841959606,1.2467923981604259,-0.19392680299970613,1665.6784480439155,1685.6978833794483,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23210.pkl,1.775
9800,23290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5689211180028109,1.2431477267951623,-0.1828229008511376,1663.5400563851176,1683.5594917206504,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23290.pkl,1.767
9800,23370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5656131336198773,1.24017940393453,-0.1710916699249996,1661.3959421043414,1681.4153774398742,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23370.pkl,1.768
9800,23450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5625930987219028,1.2378855454362816,-0.1601971626766545,1660.3192781187263,1680.338713454259,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23450.pkl,1.76
9800,23530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.562190004865915,1.2370369870806088,-0.15224035071614342,1659.1753763232357,1679.1948116587685,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23530.pkl,1.753
9800,23610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5611985179856944,1.2356716890482373,-0.14626520896822187,1657.6886555297438,1677.7080908652765,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23610.pkl,1.752
9800,23690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5862664451768567,1.2425782996851487,0.1252601815849609,1644.18001305288,1664.1994483884127,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23690.pkl,1.753
9800,23770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.585709881948213,1.2424488687844015,0.125691217062027,1644.4174615608558,1664.4368968963886,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23770.pkl,1.743
9800,23850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5833032468682426,1.2417415467284414,0.12239245615663996,1647.2877629765624,1667.3071983120951,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23850.pkl,1.736
9800,23930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5791954783244135,1.2404551532309964,0.11710575355852014,1650.376557395158,1670.3959927306908,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_23930.pkl,1.736
9800,24010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.655787664645287,1.3329971946575498,-0.20839536917936916,1669.5117431820715,1689.5311785176043,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24010.pkl,1.728
9800,24090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6553642259115169,1.3318924514221335,-0.20871479461628498,1668.310657440262,1688.3300927757948,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24090.pkl,1.727
9800,24170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6380831585040991,1.31978056772019,-0.2044462648221995,1673.6773286506655,1693.6967639861982,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24170.pkl,1.72
9800,24250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6546509928142286,1.330413998054499,-0.20956436168317127,1666.8372715753949,1686.8567069109276,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24250.pkl,1.72
9800,24330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6537451130374503,1.3297993170499396,-0.21037137099208356,1666.2510156612007,1686.2704509967334,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24330.pkl,1.712
9800,24410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6557158218313055,1.3312822739922756,-0.20905921870981092,1667.5850008777775,1687.6044362133102,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24410.pkl,1.712
9800,24490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6677606560265492,1.3168383497850351,-0.0668200656353733,1681.8281917836725,1701.8476271192053,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24490.pkl,1.704
9800,24570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.627522068113394,1.2909430670302418,0.1516987138288103,1666.1895308346973,1686.20896617023,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24570.pkl,1.704
9800,24650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6233751597499306,1.2982125656551278,0.16196133764057516,1670.8823437287124,1690.9017790642451,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24650.pkl,1.705
9800,24730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6230262390857682,1.3069369617146487,0.16095464276195195,1672.802195427895,1692.8216307634277,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24730.pkl,1.704
9800,24810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6218042073054633,1.3027598783698942,0.1617075386274965,1671.6703200186769,1691.6897553542096,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24810.pkl,1.695
9800,24890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.623539027782836,1.299629558951932,0.1593577570187409,1671.1514082058857,1691.1708435414184,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24890.pkl,1.688
9800,24970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6218835459024872,1.3094942698168683,0.16162689321442594,1673.7008019960078,1693.7202373315406,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_24970.pkl,1.679
9800,25050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6352475840598806,1.2965247069509163,0.13971358271151227,1665.7381041111444,1685.7575394466771,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_25050.pkl,1.688
9800,25130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.624508714680271,1.2967254943924236,0.1591052839351078,1670.530375501921,1690.5498108374538,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_25130.pkl,1.68
9880,18490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1635054830917004,1.0201760275714402,-0.61263441840664,1247.4693864248293,1267.488821760362,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_18490.pkl,1.679
9880,18570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1703060917690873,1.0262777863714332,-0.6253584904761524,1249.3695043924577,1269.3889397279904,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_18570.pkl,1.679
9880,18650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.0358415190078314,0.8888526100171784,-0.42957471094421124,1232.550034289604,1252.5694696251367,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_18650.pkl,1.673
9880,18730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.0406844262423456,0.8208082069641276,0.07379105571681266,1297.321655943591,1317.3410912791237,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_18730.pkl,1.656
9880,18810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.080987461045136,0.8678796988049512,0.06155567073743434,1331.3775289911275,1351.3969643266603,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_18810.pkl,1.663
9880,18890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2499193534236295,1.0347762820632755,-0.3247159571803129,1360.1747501869936,1380.1941855225264,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_18890.pkl,1.655
9880,18970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.288978583344869,1.0575459698523482,-0.22652160146160302,1394.3914236524822,1414.410858988015,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_18970.pkl,1.657
9880,19050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.469457895201496,1.1549028029783273,-0.3556519871419959,1441.3532041774338,1461.3726395129665,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_19050.pkl,1.655
9880,19130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5514501492371149,1.2147684170039854,-0.19022509708856447,1517.9702584755642,1537.989693811097,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_19130.pkl,1.648
9880,19210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5479365258207713,1.2033302112343325,-0.23840977702287489,1542.9046579939072,1562.92409332944,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_19210.pkl,1.647
9880,21130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8061983825696608,1.4303289020020078,-0.32433254752533813,1649.1676398891973,1669.18707522473,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_21130.pkl,1.641
9880,21210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.797330099410663,1.4191491702502574,-0.3062651802505344,1645.6909699192186,1665.7104052547513,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_21210.pkl,1.639
9880,21290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7983324690944953,1.4254964567174142,-0.3188715543124286,1650.3074544838787,1670.3268898194115,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_21290.pkl,1.639
9880,21370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7831557510833767,1.4096381722994114,-0.3278890086672715,1633.242703417628,1653.2621387531608,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_21370.pkl,1.648
9880,21450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4956177213593158,1.1618931664904544,0.05459021037522213,1592.1674510699572,1612.18688640549,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_21450.pkl,1.648
9880,21530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4640172910435396,1.142725115888479,0.017739108049183744,1587.1221593699217,1607.1415947054545,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_21530.pkl,1.648
9880,21610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7885373367571689,1.4176643455096978,-0.35098483776311357,1633.9673069946361,1653.986742330169,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_21610.pkl,1.656
9880,21690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.9248871134670396,1.5270155697286514,-0.5834393294237844,1638.811758816724,1658.8311941522568,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_21690.pkl,1.664
9880,21770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.838233184256618,1.4528676508030436,-0.46557708473301757,1623.9305401222898,1643.9499754578226,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_21770.pkl,1.679
9880,21850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7482939381954705,1.3760151552861668,-0.39100048258072756,1613.9923455215162,1634.011780857049,results_sarima/all_9892_best_model/models/sarima_lambx_9880_lamby_21850.pkl,1.688
