center_index,LAMBX,LAMBY,existing_cells_5x5,complete_5x5,persistence_MAE_C,persistence_RMSE_C,convlstm_MAE_C,convlstm_RMSE_C,convlstm_BIAS_C,convlstm_R2,MAE_improvement_percent,RMSE_improvement_percent
3219,5240,24490,25,True,1.6752080926180548,2.150573762106401,1.39882595686864,1.7809902728441307,-0.015712812143161715,0.9144569218607321,16.498376349022898,17.185343547587888
3220,5240,24570,25,True,1.6784921340871806,2.155209045680977,1.4117086729884258,1.7916532138372776,-0.014209932138476516,0.9137332017045959,15.894233620811121,16.868703876882037
3221,5240,24650,25,True,1.675578171185715,2.1493646819858294,1.413582236319091,1.7912502215853816,0.002273280790401321,0.9131255135469487,15.636151113213876,16.66140992274892
3222,5240,24730,25,True,1.6796022709820912,2.1495917396040607,1.4086742912807695,1.7844794662568642,-0.04618807659449123,0.9124466003125268,16.130484245112722,16.98519149568595
3223,5240,24810,25,True,1.6751156435533323,2.150922108427762,1.4120508382763717,1.7898694419987176,-0.02750094261134145,0.9135741788750409,15.704277271205914,16.785947990137096
3224,5240,24890,25,True,1.5959759905424302,2.0654250537333643,1.3730523094438383,1.7575962276375001,-0.020528598365466093,0.912840551952178,13.967859317409035,14.903897168258291
3225,5240,24970,25,True,1.6008326541925337,2.073209033573707,1.381738173972667,1.768268265597236,-0.01970795191183452,0.9121264429945894,13.686282550900286,14.708635889494815
3226,5240,25050,25,True,1.5337188254893652,2.0177896545141984,1.3055344686587578,1.70329268211925,0.029671601075799678,0.9116044652852595,14.877848079996047,15.58621195679916
3227,5240,25130,25,True,1.545467069698196,2.0347046688573127,1.3251123348945384,1.726415351843391,0.026416861492654552,0.910015500893153,14.258131999324272,15.151551069426537
3228,5240,25210,25,True,1.546438515351725,2.0347376382996107,1.332739915591936,1.7349370441906566,0.019852478563730413,0.9090872741276977,13.818758239553098,14.73411551768863
3229,5240,25290,25,True,1.5461146577875664,2.0356365495548383,1.338235740414601,1.7392331969031303,0.04694653130812738,0.9087425749812605,13.445245883020895,14.56072071001706
3230,5240,25370,24,False,1.5152636024270423,1.9925183888836409,1.304241925009305,1.6986289034334379,0.0030725895531413514,0.9103597237877636,13.926400467861681,14.749649844630143
3231,5240,25450,22,False,1.511054491577713,1.9885716299002196,1.3052667340782371,1.699209279974568,0.009747553709808265,0.909895422842013,13.618817762462696,14.551266123623165
3232,5240,25530,18,False,1.4410268693583415,1.9410019444676043,1.2398372512520959,1.6577043148550414,-0.10728709638173882,0.9025184431438018,13.961545227524525,14.59543255070094
3233,5240,25610,14,False,1.4226179731653092,1.9073219646934518,1.2866218136373655,1.7054412535092907,-0.23012978185888355,0.8915334802581892,9.559569898119156,10.584511420787198
3234,5320,17210,10,False,1.5082330694913202,1.9714239335634487,1.3506071671195652,1.7656354688775762,0.2089103183516962,0.9165963885736126,10.451030782988818,10.438569867309027
3235,5320,17290,15,False,1.5734042539076052,2.0581610553531564,1.3811430317951947,1.8382590772754313,0.4707634473266037,0.9087419812642294,12.219442119526684,10.684391170738218
3236,5320,17370,20,False,1.6200276603310555,2.131842013945154,1.4172998828870296,1.884675264368054,0.2087646646702543,0.8957413753859509,12.513846671148698,11.594046273611859
3237,5320,17450,22,False,1.6602682489471012,2.1715499119469706,1.4384170800419895,1.8670593203311283,-0.0014952872220726614,0.8998022311910684,13.362368945247486,14.02180948918838
3238,5320,17530,24,False,1.5998150581126958,2.0840103766661997,1.3855620533310629,1.776070724087159,-0.21910954977383115,0.9126759653678544,13.392360804153668,14.776301309576642
3239,5320,17610,25,True,1.5868639456354612,2.068500894984202,1.384419493273824,1.7932310991061962,0.011982904993528354,0.9106782218645901,12.757517928266246,13.307695275621732
3240,5320,17690,25,True,1.7650324409477804,2.2930152239972346,1.6077994488655252,2.0473675837577243,-0.12288245451218767,0.8835615456719904,8.90822108617023,10.712865648196258
3241,5320,17770,25,True,1.722340473524406,2.2413871252969497,1.576389097483703,1.9942863111333986,-0.31868931455373983,0.8906686962512262,8.474014185014436,11.024459424019135
3242,5320,17850,25,True,1.666188623814755,2.1788923216484837,1.5439096569022461,1.9427880256231036,-0.3083892120022558,0.9003857405378053,7.3388429836083,10.835978156403376
3243,5320,17930,25,True,1.6096206509769238,2.1002048770752224,1.4570106979214847,1.838720996660126,-0.28319155210482644,0.9115729146272112,9.481113016462343,12.450398685829308
3244,5320,18010,25,True,1.595559648624953,2.0786322550185092,1.4333058374000853,1.8137327094124174,-0.2773556938665427,0.9143810555688454,10.16908464466981,12.743935102831985
3245,5320,18090,25,True,1.6339037927844589,2.105627676611915,1.44726494745895,1.8168005079333105,-0.34203610433460274,0.9178815016746597,11.422878516454352,13.71691547782775
3246,5320,18170,25,True,1.6217852935649861,2.091524034853653,1.4325472666751886,1.7999575440242892,-0.3353889449452163,0.9193497652734576,11.668500611065296,13.94038442641015
3247,5320,18250,25,True,1.6201202787810405,2.0896832176848976,1.4184825943091972,1.786961326765326,-0.2984772249022421,0.9205434013063158,12.445846590078677,14.486496726281265
3248,5320,18330,25,True,1.6133672200784321,2.080219363444689,1.3963723972260567,1.7647141218888258,-0.25880080566265096,0.9225385241865206,13.449809823322585,15.16692167663558
3249,5320,18410,25,True,1.6014800940697993,2.081469761824987,1.3681220126085873,1.7390474668433262,-0.28760408406782545,0.9267839856748071,14.571400688982976,16.450985801563235
3250,5320,18490,25,True,1.6014800940697993,2.081469761824987,1.3655816218458205,1.7394954139619623,-0.27066013749058215,0.926746262579579,14.730028371723071,16.429465089283305
3251,5320,18570,25,True,1.6046252678545618,2.0848091236379767,1.3838312535457982,1.759145876881233,-0.29497824853267196,0.9250612972999795,13.75984902717958,15.620770413190813
3252,5320,18650,25,True,1.6243755400566786,2.107713510183794,1.4206634436791743,1.7959113449974677,-0.31449503726588696,0.9222576938209404,12.540948281602189,14.793384569572586
3253,5320,18730,25,True,1.6768732979604208,2.1662771461669417,1.3990807405342998,1.7833145667546528,-0.2632689687744762,0.9273329494344559,16.566102982497238,17.678374167862653
3254,5320,18810,25,True,1.696716096862172,2.195764835421832,1.472382975109852,1.8750060263415431,-0.3158432522049444,0.9168044164001905,13.221606264429928,14.608067490008215
3255,5320,18890,25,True,1.7132747766598853,2.2152998295721096,1.4956225907769498,1.9063803314876464,-0.2862728482369027,0.9139191200668135,12.703869154442303,13.94481658693269
3256,5320,18970,25,True,1.6476409799185867,2.1442542293021205,1.4084018492014954,1.795108023252898,-0.32566382331389393,0.9251142224008589,14.520100776378642,16.282873610693887
3257,5320,19050,25,True,1.659250695213579,2.15473897298289,1.4145853358435476,1.8068502838334137,-0.335309853496428,0.9239558584286022,14.745533033423746,16.145282259775538
3258,5320,19130,25,True,1.6925994421352841,2.1739543968029222,1.4339146786106614,1.8316507935879986,-0.2086486837358854,0.9203641556192701,15.283283042931956,15.745666225488664
3259,5320,19210,25,True,1.7207216232822076,2.201935474197625,1.4752808181805042,1.870698959827439,-0.256324088319819,0.9161896561650144,14.263829882810148,15.042970979469183
3260,5320,19290,25,True,1.7423681634978825,2.226326757120988,1.4916425523219783,1.8916494034521605,-0.22580943694277894,0.914493430312916,14.38993299054324,15.032714878817748
3261,5320,19370,25,True,1.6993524232029804,2.1772475305295935,1.439069086263623,1.8265235296332543,-0.297885349566577,0.9199531016978163,15.316619047670468,16.10859564557775
3262,5320,19450,25,True,1.7446345524254163,2.2311944212037997,1.4801804562832446,1.869939150485495,-0.1826058120004123,0.918359445125014,15.158137030733677,16.191115721927815
3263,5320,19530,25,True,1.7893154486586493,2.28873170657017,1.5320879347780918,1.9357876471290547,-0.1485361554466057,0.9128638155588253,14.375749903315638,15.420945077482571
3264,5320,19610,25,True,1.8552728771170899,2.3739011783729063,1.6319748545883983,2.0542140494961685,-0.2794916618763573,0.8950696003397484,12.035858729076802,13.466741235448321
3265,5320,19690,25,True,1.8544865624977416,2.3730602993830514,1.6361680432230536,2.0614722015792792,-0.2510385575060708,0.8943052897907826,11.772450859964309,13.130222518356526
3266,5320,19770,25,True,1.7493061979648474,2.236169343190308,1.486097217598632,1.8819992338646017,-0.17490460969693786,0.917374657355521,15.046478465144308,15.838250819609993
3267,5320,19850,25,True,1.713367162205134,2.1949325426060966,1.407623418054572,1.786632811276974,-0.10839969333292267,0.924510682717632,17.844613279331472,18.60192618240278
3268,5320,19930,25,True,1.7191489869857914,2.1973029735557934,1.444524082180309,1.822171510447543,-0.19919418042506695,0.9208732595228629,15.974468000413756,17.072359507218636
3269,5320,20010,25,True,1.7601294151397904,2.2487513343223586,1.5156821392952127,1.9174856065183223,-0.127212925821846,0.9125989598473437,13.888028558693428,14.731096442188894
3270,5320,20090,25,True,1.732978686704115,2.2146859111683765,1.484609457434161,1.8764308047168605,-0.161273193182932,0.9161248546816008,14.331926363290584,15.27327666400635
3271,5320,20170,25,True,1.6797873667276755,2.1792361866529544,1.3804322277143197,1.7638309631671678,-0.13398726928245128,0.924060283929197,17.821013834418647,19.061964280420618
3272,5320,20250,25,True,1.6808973624682007,2.1804158911557217,1.3789993907212108,1.7625210243097518,-0.18267808701570779,0.9241751665199109,17.960523853978096,19.16583292852751
3273,5320,20330,25,True,1.6586031847591205,2.132798595058498,1.413693473032511,1.7952010945639212,-0.10535564133682039,0.9173917033674199,14.766022034509588,15.82885047264939
3274,5320,20410,25,True,1.6687327481110155,2.143013517927582,1.4178379916350783,1.8005818429886395,-0.12314913749253717,0.9163447850513318,15.035047209323775,15.978978763983426
3275,5320,20490,25,True,1.6873728481296253,2.1709853249909092,1.4425597001180728,1.8341399079705503,-0.13745737561023863,0.9127354106684457,14.508539015720002,15.515785074308114
3276,5320,20570,25,True,1.687280272025956,2.1704973512117136,1.4130145345541418,1.807815232649236,-0.08600328588353386,0.915235751651008,16.254900979936018,16.70963193574066
3277,5320,20650,25,True,1.7021739370397238,2.1952907928598484,1.4750538913328046,1.87832432913922,-0.12252871456463837,0.9090559075075804,13.34293991728642,14.43847278691084
3278,5320,20730,25,True,1.6669287668346366,2.155217599248525,1.4129043353254547,1.815907857224804,-0.07495266877314649,0.9157272829672161,15.239069392962357,15.74364194789568
3279,5320,20810,25,True,1.6623960030950076,2.1512952463847648,1.4153304757286729,1.814530885694898,-0.09929138107723268,0.9158691252576108,14.862014039155186,15.654028021295385
3280,5320,20890,25,True,1.662951022138428,2.151219999307211,1.4199472545584961,1.8200628763737468,-0.08452280619759785,0.9153578341612969,14.612803645139689,15.39392173000026
3281,5320,20970,25,True,1.6503700588060461,2.1340018080529797,1.38157477365612,1.7688879885810846,-0.12615237558031392,0.9202847609301086,16.28697053219598,17.1093491155482
3282,5320,21050,25,True,1.7575855660945812,2.272808176720692,1.5041696370254503,1.9298891534765688,-0.12694013306214563,0.9052883167847614,14.418412051040582,15.087899927344585
3283,5320,21130,25,True,1.8435707480459715,2.3795225656373744,1.6387589601980768,2.088935264220292,-0.09565651449861623,0.890191698016409,11.109516033760999,12.212000239604626
3284,5320,21210,25,True,1.85837183695607,2.3966017072915182,1.6079981942401784,2.056208071108197,-0.15118668456523093,0.8913151488421946,13.47274198504818,14.20317924116026
3285,5320,21290,25,True,1.839916740932694,2.372340023590021,1.582951266053206,2.0270632764716017,-0.13508542437557816,0.8944744776427948,13.96614690017042,14.55426893636933
3286,5320,21370,25,True,1.796993520279707,2.3236377548255356,1.5210655275921816,1.9512695460773917,-0.0499002776909051,0.9064762398029831,15.354979835685572,16.025226306245063
3287,5320,21450,25,True,1.8333024228755024,2.3659353890277854,1.6064191354192263,2.0530745218493647,-0.11545805529683525,0.8918970740399618,12.375660699799527,13.2235592159168
3288,5320,21530,25,True,1.7926457393621538,2.3107468419482453,1.5063167646127538,1.9381519689263718,0.038474575663803905,0.9083124720484522,15.972423801441076,16.124435020658947
3289,5320,21610,25,True,1.7484736058802433,2.253811697574206,1.4611339869044866,1.8825735330687707,-0.052103078773350325,0.9138777486472807,16.43374072158783,16.4715696925791
3290,5320,21690,25,True,1.7101294193744219,2.2066115999372355,1.4240387132275887,1.836265715754919,-0.0990590352244558,0.9184427759343738,16.72918452285835,16.783464937501947
3291,5320,21770,25,True,1.687465353656102,2.1786226925964822,1.40015721916601,1.802978775310823,-0.1283747014020131,0.9217556690607693,17.02601679303242,17.24226588487274
3292,5320,21850,25,True,1.6818687375445371,2.1706562475131044,1.3995338743423336,1.7970427866802334,-0.14159922021941715,0.9224903442710799,16.786973733419973,17.21200495292221
3293,5320,21930,25,True,1.6858002259486478,2.1697323024017563,1.4315040793052765,1.8132670400120112,-0.14438562278500539,0.9205679117697015,15.084595596152067,16.42899734659251
3294,5320,22010,25,True,1.6855226387920257,2.168919963591851,1.4225134271697575,1.8065438719888958,-0.1458288827061543,0.9211746564904155,15.604015370019635,16.707674680758643
3295,5320,22090,25,True,1.6204440375371292,2.0843719601714317,1.3579212439269737,1.7237884766371092,-0.10859484191739262,0.928678895672047,16.20067015761662,17.29938276010323
3296,5320,22170,25,True,1.6399629506438447,2.106669799592473,1.3624454184222508,1.7400909209985542,-0.19309341543587571,0.9298240265883516,16.922183035454633,17.400870258112203
3297,5320,22250,25,True,1.6262720056863762,2.091299615903152,1.3602589017036995,1.7346993917815325,-0.10777782048482128,0.9275267360340319,16.357233172098084,17.051608550485838
3298,5320,22330,25,True,1.626179408409549,2.0917396301166704,1.35648235846845,1.7321677293232678,-0.1299660997628945,0.9277346542443885,16.584704525613855,17.19008884357882
3299,5320,22410,25,True,1.6215541179702857,2.08573191664015,1.3425337008918248,1.7184715778847834,-0.1053271068675335,0.9290998496337511,17.20697533226417,17.608223560532
3300,5320,22490,25,True,1.6429232757031973,2.112353007767507,1.3912133808824114,1.7733150449025663,-0.16293433945450267,0.9236792218043364,15.320855121067662,16.050251147333622
3301,5320,22570,25,True,1.6929694218948745,2.1792902839004933,1.4022971337642194,1.7860615711014822,-0.07566597106608938,0.9224976844744474,17.169376148880293,18.043888678070477
3302,5320,22650,25,True,1.6972710665015573,2.183940749500513,1.4121595130376965,1.7985762013732107,-0.11076116782443375,0.921312260879641,16.798233298794013,17.6453755998389
3303,5320,22730,25,True,1.6949120026622846,2.1811147549896948,1.4085327698939603,1.7944622373758716,-0.11494600894162216,0.9217250052907818,16.896407147892862,17.727289072218028
3304,5320,22810,25,True,1.6422756240943535,2.1139574471789273,1.4136616568340403,1.8008638777382138,-0.23986363477115824,0.920839885149169,13.920560221819294,14.810779179048112
3305,5320,22890,25,True,1.6433394552931313,2.114024058451798,1.4005619723084457,1.7892564891114315,-0.23078783654593185,0.9218586724442008,14.773422630528886,15.362529486925972
3306,5320,22970,25,True,1.6073543043957057,2.0627807292680513,1.3493116168817032,1.7252027047717664,-0.10864179912923554,0.9248606005338045,16.05387728196088,16.36519188426148
3307,5320,23050,25,True,1.6078168390858074,2.065167506147725,1.3557979290844884,1.731753698308993,-0.11432160104898034,0.924460532358318,15.674603218151086,16.144637509848668
