center_index,LAMBX,LAMBY,existing_cells_5x5,missing_cells_5x5,complete_5x5
6100,7320,20490,25,0,True
6101,7320,20570,25,0,True
6102,7320,20650,25,0,True
6103,7320,20730,25,0,True
6104,7320,20810,25,0,True
6105,7320,20890,25,0,True
6106,7320,20970,25,0,True
6107,7320,21050,25,0,True
6108,7320,21130,25,0,True
6109,7320,21210,25,0,True
6110,7320,21290,25,0,True
6111,7320,21370,25,0,True
6112,7320,21450,25,0,True
6113,7320,21530,25,0,True
6114,7320,21610,25,0,True
6115,7320,21690,25,0,True
6116,7320,21770,25,0,True
6117,7320,21850,25,0,True
6118,7320,21930,25,0,True
6119,7320,22010,25,0,True
6120,7320,22090,25,0,True
6121,7320,22170,25,0,True
6122,7320,22250,25,0,True
6123,7320,22330,25,0,True
6124,7320,22410,25,0,True
6125,7320,22490,25,0,True
6126,7320,22570,25,0,True
6127,7320,22650,25,0,True
6128,7320,22730,25,0,True
6129,7320,22810,25,0,True
6130,7320,22890,25,0,True
6131,7320,22970,25,0,True
6132,7320,23050,25,0,True
6133,7320,23130,25,0,True
6134,7320,23210,25,0,True
6135,7320,23290,25,0,True
6136,7320,23370,25,0,True
6137,7320,23450,25,0,True
6138,7320,23530,25,0,True
6139,7320,23610,25,0,True
6140,7320,23690,25,0,True
6141,7320,23770,25,0,True
6142,7320,23850,25,0,True
6143,7320,23930,25,0,True
6144,7320,24010,25,0,True
6145,7320,24090,25,0,True
6146,7320,24170,25,0,True
6147,7320,24250,25,0,True
6148,7320,24330,25,0,True
6149,7320,24410,25,0,True
6150,7320,24490,25,0,True
6151,7320,24570,25,0,True
6152,7320,24650,25,0,True
6153,7320,24730,25,0,True
6154,7320,24810,25,0,True
6155,7320,24890,25,0,True
6156,7320,24970,25,0,True
6157,7320,25050,25,0,True
6158,7320,25130,25,0,True
6159,7320,25210,25,0,True
6160,7320,25290,25,0,True
6161,7320,25370,25,0,True
6162,7320,25450,25,0,True
6163,7320,25530,25,0,True
6164,7320,25610,25,0,True
6165,7320,25690,24,1,False
6166,7320,25770,22,3,False
6167,7320,25850,21,4,False
6168,7320,25930,20,5,False
6169,7320,26010,18,7,False
6170,7320,26090,14,11,False
6171,7320,26170,11,14,False
6172,7400,18410,18,7,False
6173,7400,18490,23,2,False
6174,7400,18570,25,0,True
6175,7400,18650,25,0,True
6176,7400,18730,25,0,True
6177,7400,18810,25,0,True
6178,7400,18890,25,0,True
6179,7400,18970,25,0,True
6180,7400,19050,25,0,True
6181,7400,19130,25,0,True
6182,7400,19210,25,0,True
6183,7400,19290,25,0,True
6184,7400,19370,25,0,True
6185,7400,19450,25,0,True
6186,7400,19530,25,0,True
6187,7400,19610,25,0,True
6188,7400,19690,25,0,True
6189,7400,19770,25,0,True
6190,7400,19850,25,0,True
6191,7400,19930,25,0,True
6192,7400,20010,25,0,True
6193,7400,20090,25,0,True
6194,7400,20170,25,0,True
6195,7400,20250,25,0,True
6196,7400,20330,25,0,True
6197,7400,20410,25,0,True
6198,7400,20490,25,0,True
6199,7400,20570,25,0,True
6200,7400,20650,25,0,True
6201,7400,20730,25,0,True
6202,7400,20810,25,0,True
6203,7400,20890,25,0,True
6204,7400,20970,25,0,True
6205,7400,21050,25,0,True
6206,7400,21130,25,0,True
6207,7400,21210,25,0,True
6208,7400,21290,25,0,True
6209,7400,21370,25,0,True
6210,7400,21450,25,0,True
6211,7400,21530,25,0,True
6212,7400,21610,25,0,True
6213,7400,21690,25,0,True
6214,7400,21770,25,0,True
6215,7400,21850,25,0,True
6216,7400,21930,25,0,True
6217,7400,22010,25,0,True
6218,7400,22090,25,0,True
6219,7400,22170,25,0,True
6220,7400,22250,25,0,True
6221,7400,22330,25,0,True
6222,7400,22410,25,0,True
6223,7400,22490,25,0,True
6224,7400,22570,25,0,True
6225,7400,22650,25,0,True
6226,7400,22730,25,0,True
6227,7400,22810,25,0,True
6228,7400,22890,25,0,True
6229,7400,22970,25,0,True
6230,7400,23050,25,0,True
6231,7400,23130,25,0,True
6232,7400,23210,25,0,True
6233,7400,23290,25,0,True
6234,7400,23370,25,0,True
6235,7400,23450,25,0,True
6236,7400,23530,25,0,True
6237,7400,23610,25,0,True
6238,7400,23690,25,0,True
6239,7400,23770,25,0,True
6240,7400,23850,25,0,True
6241,7400,23930,25,0,True
6242,7400,24010,25,0,True
6243,7400,24090,25,0,True
6244,7400,24170,25,0,True
6245,7400,24250,25,0,True
6246,7400,24330,25,0,True
6247,7400,24410,25,0,True
6248,7400,24490,25,0,True
6249,7400,24570,25,0,True
6250,7400,24650,25,0,True
6251,7400,24730,25,0,True
6252,7400,24810,25,0,True
6253,7400,24890,25,0,True
6254,7400,24970,25,0,True
6255,7400,25050,25,0,True
6256,7400,25130,25,0,True
6257,7400,25210,25,0,True
6258,7400,25290,25,0,True
6259,7400,25370,25,0,True
6260,7400,25450,25,0,True
6261,7400,25530,25,0,True
6262,7400,25610,25,0,True
6263,7400,25690,23,2,False
6264,7400,25770,20,5,False
6265,7400,25850,18,7,False
6266,7400,26010,13,12,False
6267,7400,26090,10,15,False
6268,7480,18330,13,12,False
6269,7480,18410,18,7,False
6270,7480,18490,23,2,False
6271,7480,18570,25,0,True
6272,7480,18650,25,0,True
6273,7480,18730,25,0,True
6274,7480,18810,25,0,True
6275,7480,18890,25,0,True
6276,7480,18970,25,0,True
6277,7480,19050,25,0,True
6278,7480,19130,25,0,True
6279,7480,19210,25,0,True
6280,7480,19290,25,0,True
6281,7480,19370,25,0,True
6282,7480,19450,25,0,True
6283,7480,19530,25,0,True
6284,7480,19610,25,0,True
6285,7480,19690,25,0,True
6286,7480,19770,25,0,True
6287,7480,19850,25,0,True
6288,7480,19930,25,0,True
6289,7480,20010,25,0,True
6290,7480,20090,25,0,True
6291,7480,20170,25,0,True
6292,7480,20250,25,0,True
6293,7480,20330,25,0,True
6294,7480,20410,25,0,True
6295,7480,20490,25,0,True
6296,7480,20570,25,0,True
6297,7480,20650,25,0,True
6298,7480,20730,25,0,True
6299,7480,20810,25,0,True
6300,7480,20890,25,0,True
6301,7480,20970,25,0,True
6302,7480,21050,25,0,True
6303,7480,21130,25,0,True
6304,7480,21210,25,0,True
6305,7480,21290,25,0,True
6306,7480,21370,25,0,True
6307,7480,21450,25,0,True
6308,7480,21530,25,0,True
6309,7480,21610,25,0,True
6310,7480,21690,25,0,True
6311,7480,21770,25,0,True
6312,7480,21850,25,0,True
6313,7480,21930,25,0,True
6314,7480,22010,25,0,True
6315,7480,22090,25,0,True
6316,7480,22170,25,0,True
6317,7480,22250,25,0,True
6318,7480,22330,25,0,True
6319,7480,22410,25,0,True
6320,7480,22490,25,0,True
6321,7480,22570,25,0,True
6322,7480,22650,25,0,True
6323,7480,22730,25,0,True
6324,7480,22810,25,0,True
6325,7480,22890,25,0,True
6326,7480,22970,25,0,True
6327,7480,23050,25,0,True
6328,7480,23130,25,0,True
6329,7480,23210,25,0,True
6330,7480,23290,25,0,True
6331,7480,23370,25,0,True
6332,7480,23450,25,0,True
6333,7480,23530,25,0,True
6334,7480,23610,25,0,True
6335,7480,23690,25,0,True
6336,7480,23770,25,0,True
6337,7480,23850,25,0,True
6338,7480,23930,25,0,True
6339,7480,24010,25,0,True
6340,7480,24090,25,0,True
6341,7480,24170,25,0,True
6342,7480,24250,25,0,True
6343,7480,24330,25,0,True
6344,7480,24410,25,0,True
6345,7480,24490,25,0,True
6346,7480,24570,25,0,True
6347,7480,24650,25,0,True
6348,7480,24730,25,0,True
6349,7480,24810,25,0,True
6350,7480,24890,25,0,True
6351,7480,24970,25,0,True
6352,7480,25050,25,0,True
6353,7480,25130,25,0,True
6354,7480,25210,25,0,True
6355,7480,25290,25,0,True
6356,7480,25370,25,0,True
6357,7480,25450,25,0,True
6358,7480,25530,25,0,True
6359,7480,25610,24,1,False
6360,7480,25690,21,4,False
6361,7480,25770,17,8,False
6362,7560,18330,14,11,False
6363,7560,18410,19,6,False
6364,7560,18490,24,1,False
6365,7560,18570,25,0,True
6366,7560,18650,25,0,True
6367,7560,18730,25,0,True
6368,7560,18810,25,0,True
6369,7560,18890,25,0,True
6370,7560,18970,25,0,True
6371,7560,19050,25,0,True
6372,7560,19130,25,0,True
6373,7560,19210,25,0,True
6374,7560,19290,25,0,True
6375,7560,19370,25,0,True
6376,7560,19450,25,0,True
6377,7560,19530,25,0,True
6378,7560,19610,25,0,True
6379,7560,19690,25,0,True
6380,7560,19770,25,0,True
6381,7560,19850,25,0,True
6382,7560,19930,25,0,True
6383,7560,20010,25,0,True
6384,7560,20090,25,0,True
6385,7560,20170,25,0,True
6386,7560,20250,25,0,True
6387,7560,20330,25,0,True
6388,7560,20410,25,0,True
6389,7560,20490,25,0,True
6390,7560,20570,25,0,True
6391,7560,20650,25,0,True
6392,7560,20730,25,0,True
6393,7560,20810,25,0,True
6394,7560,20890,25,0,True
6395,7560,20970,25,0,True
6396,7560,21050,25,0,True
6397,7560,21130,25,0,True
6398,7560,21210,25,0,True
6399,7560,21290,25,0,True
6400,7560,21370,25,0,True
6401,7560,21450,25,0,True
6402,7560,21530,25,0,True
6403,7560,21610,25,0,True
6404,7560,21690,25,0,True
6405,7560,21770,25,0,True
6406,7560,21850,25,0,True
6407,7560,21930,25,0,True
6408,7560,22010,25,0,True
6409,7560,22090,25,0,True
6410,7560,22170,25,0,True
6411,7560,22250,25,0,True
6412,7560,22330,25,0,True
6413,7560,22410,25,0,True
6414,7560,22490,25,0,True
6415,7560,22570,25,0,True
6416,7560,22650,25,0,True
6417,7560,22730,25,0,True
6418,7560,22810,25,0,True
6419,7560,22890,25,0,True
6420,7560,22970,25,0,True
6421,7560,23050,25,0,True
6422,7560,23130,25,0,True
6423,7560,23210,25,0,True
6424,7560,23290,25,0,True
6425,7560,23370,25,0,True
6426,7560,23450,25,0,True
6427,7560,23530,25,0,True
6428,7560,23610,25,0,True
6429,7560,23690,25,0,True
6430,7560,23770,25,0,True
6431,7560,23850,25,0,True
6432,7560,23930,25,0,True
6433,7560,24010,25,0,True
6434,7560,24090,25,0,True
6435,7560,24170,25,0,True
6436,7560,24250,25,0,True
6437,7560,24330,25,0,True
6438,7560,24410,25,0,True
6439,7560,24490,25,0,True
6440,7560,24570,25,0,True
6441,7560,24650,25,0,True
6442,7560,24730,25,0,True
6443,7560,24810,25,0,True
6444,7560,24890,25,0,True
6445,7560,24970,25,0,True
6446,7560,25050,25,0,True
6447,7560,25130,25,0,True
6448,7560,25210,25,0,True
6449,7560,25290,25,0,True
6450,7560,25370,25,0,True
6451,7560,25450,25,0,True
6452,7560,25530,25,0,True
6453,7560,25610,24,1,False
6454,7560,25690,20,5,False
6455,7560,25770,15,10,False
6456,7640,18330,17,8,False
6457,7640,18410,21,4,False
6458,7640,18490,25,0,True
6459,7640,18570,25,0,True
6460,7640,18650,25,0,True
6461,7640,18730,25,0,True
6462,7640,18810,25,0,True
6463,7640,18890,25,0,True
6464,7640,18970,25,0,True
6465,7640,19050,25,0,True
6466,7640,19130,25,0,True
6467,7640,19210,25,0,True
6468,7640,19290,25,0,True
6469,7640,19370,25,0,True
6470,7640,19450,25,0,True
6471,7640,19530,25,0,True
6472,7640,19610,25,0,True
6473,7640,19690,25,0,True
6474,7640,19770,25,0,True
6475,7640,19850,25,0,True
6476,7640,19930,25,0,True
6477,7640,20010,25,0,True
6478,7640,20090,25,0,True
6479,7640,20170,25,0,True
6480,7640,20250,25,0,True
6481,7640,20330,25,0,True
6482,7640,20410,25,0,True
6483,7640,20490,25,0,True
6484,7640,20570,25,0,True
6485,7640,20650,25,0,True
6486,7640,20730,25,0,True
6487,7640,20810,25,0,True
6488,7640,20890,25,0,True
6489,7640,20970,25,0,True
6490,7640,21050,25,0,True
6491,7640,21130,25,0,True
6492,7640,21210,25,0,True
6493,7640,21290,25,0,True
6494,7640,21370,25,0,True
6495,7640,21450,25,0,True
6496,7640,21530,25,0,True
6497,7640,21610,25,0,True
6498,7640,21690,25,0,True
6499,7640,21770,25,0,True
6500,7640,21850,25,0,True
6501,7640,21930,25,0,True
6502,7640,22010,25,0,True
6503,7640,22090,25,0,True
6504,7640,22170,25,0,True
6505,7640,22250,25,0,True
6506,7640,22330,25,0,True
6507,7640,22410,25,0,True
6508,7640,22490,25,0,True
6509,7640,22570,25,0,True
6510,7640,22650,25,0,True
6511,7640,22730,25,0,True
6512,7640,22810,25,0,True
6513,7640,22890,25,0,True
6514,7640,22970,25,0,True
6515,7640,23050,25,0,True
6516,7640,23130,25,0,True
6517,7640,23210,25,0,True
6518,7640,23290,25,0,True
6519,7640,23370,25,0,True
6520,7640,23450,25,0,True
6521,7640,23530,25,0,True
6522,7640,23610,25,0,True
6523,7640,23690,25,0,True
6524,7640,23770,25,0,True
6525,7640,23850,25,0,True
6526,7640,23930,25,0,True
6527,7640,24010,25,0,True
6528,7640,24090,25,0,True
6529,7640,24170,25,0,True
6530,7640,24250,25,0,True
6531,7640,24330,25,0,True
6532,7640,24410,25,0,True
6533,7640,24490,25,0,True
6534,7640,24570,25,0,True
6535,7640,24650,25,0,True
6536,7640,24730,25,0,True
6537,7640,24810,25,0,True
6538,7640,24890,25,0,True
6539,7640,24970,25,0,True
6540,7640,25050,25,0,True
6541,7640,25130,25,0,True
6542,7640,25210,25,0,True
6543,7640,25290,25,0,True
6544,7640,25370,25,0,True
6545,7640,25450,25,0,True
6546,7640,25530,25,0,True
6547,7640,25610,24,1,False
6548,7640,25690,19,6,False
6549,7720,18330,19,6,False
6550,7720,18410,22,3,False
6551,7720,18490,25,0,True
6552,7720,18570,25,0,True
6553,7720,18650,25,0,True
6554,7720,18730,25,0,True
6555,7720,18810,25,0,True
6556,7720,18890,25,0,True
6557,7720,18970,25,0,True
6558,7720,19050,25,0,True
6559,7720,19130,25,0,True
6560,7720,19210,25,0,True
6561,7720,19290,25,0,True
6562,7720,19370,25,0,True
6563,7720,19450,25,0,True
6564,7720,19530,25,0,True
6565,7720,19610,25,0,True
6566,7720,19690,25,0,True
6567,7720,19770,25,0,True
6568,7720,19850,25,0,True
6569,7720,19930,25,0,True
6570,7720,20010,25,0,True
6571,7720,20090,25,0,True
6572,7720,20170,25,0,True
6573,7720,20250,25,0,True
6574,7720,20330,25,0,True
6575,7720,20410,25,0,True
6576,7720,20490,25,0,True
6577,7720,20570,25,0,True
6578,7720,20650,25,0,True
6579,7720,20730,25,0,True
6580,7720,20810,25,0,True
6581,7720,20890,25,0,True
6582,7720,20970,25,0,True
6583,7720,21050,25,0,True
6584,7720,21130,25,0,True
6585,7720,21210,25,0,True
6586,7720,21290,25,0,True
6587,7720,21370,25,0,True
6588,7720,21450,25,0,True
6589,7720,21530,25,0,True
6590,7720,21610,25,0,True
6591,7720,21690,25,0,True
6592,7720,21770,25,0,True
6593,7720,21850,25,0,True
6594,7720,21930,25,0,True
6595,7720,22010,25,0,True
6596,7720,22090,25,0,True
6597,7720,22170,25,0,True
6598,7720,22250,25,0,True
6599,7720,22330,25,0,True
6600,7720,22410,25,0,True
6601,7720,22490,25,0,True
6602,7720,22570,25,0,True
6603,7720,22650,25,0,True
6604,7720,22730,25,0,True
6605,7720,22810,25,0,True
6606,7720,22890,25,0,True
6607,7720,22970,25,0,True
6608,7720,23050,25,0,True
6609,7720,23130,25,0,True
6610,7720,23210,25,0,True
6611,7720,23290,25,0,True
6612,7720,23370,25,0,True
6613,7720,23450,25,0,True
6614,7720,23530,25,0,True
6615,7720,23610,25,0,True
6616,7720,23690,25,0,True
6617,7720,23770,25,0,True
6618,7720,23850,25,0,True
6619,7720,23930,25,0,True
6620,7720,24010,25,0,True
6621,7720,24090,25,0,True
6622,7720,24170,25,0,True
6623,7720,24250,25,0,True
6624,7720,24330,25,0,True
6625,7720,24410,25,0,True
6626,7720,24490,25,0,True
6627,7720,24570,25,0,True
6628,7720,24650,25,0,True
6629,7720,24730,25,0,True
6630,7720,24810,25,0,True
6631,7720,24890,25,0,True
6632,7720,24970,25,0,True
6633,7720,25050,25,0,True
6634,7720,25130,25,0,True
6635,7720,25210,25,0,True
6636,7720,25290,25,0,True
6637,7720,25370,25,0,True
6638,7720,25450,25,0,True
6639,7720,25530,25,0,True
6640,7720,25610,24,1,False
6641,7720,25690,19,6,False
6642,7720,25770,14,11,False
6643,7800,18170,11,14,False
6644,7800,18250,16,9,False
6645,7800,18330,21,4,False
6646,7800,18410,23,2,False
6647,7800,18490,25,0,True
6648,7800,18570,25,0,True
6649,7800,18650,25,0,True
6650,7800,18730,25,0,True
6651,7800,18810,25,0,True
6652,7800,18890,25,0,True
6653,7800,18970,25,0,True
6654,7800,19050,25,0,True
6655,7800,19130,25,0,True
6656,7800,19210,25,0,True
6657,7800,19290,25,0,True
6658,7800,19370,25,0,True
6659,7800,19450,25,0,True
6660,7800,19530,25,0,True
6661,7800,19610,25,0,True
6662,7800,19690,25,0,True
6663,7800,19770,25,0,True
6664,7800,19850,25,0,True
6665,7800,19930,25,0,True
6666,7800,20010,25,0,True
6667,7800,20090,25,0,True
6668,7800,20170,25,0,True
6669,7800,20250,25,0,True
6670,7800,20330,25,0,True
6671,7800,20410,25,0,True
6672,7800,20490,25,0,True
6673,7800,20570,25,0,True
6674,7800,20650,25,0,True
6675,7800,20730,25,0,True
6676,7800,20810,25,0,True
6677,7800,20890,25,0,True
6678,7800,20970,25,0,True
6679,7800,21050,25,0,True
6680,7800,21130,25,0,True
6681,7800,21210,25,0,True
6682,7800,21290,25,0,True
6683,7800,21370,25,0,True
6684,7800,21450,25,0,True
6685,7800,21530,25,0,True
6686,7800,21610,25,0,True
6687,7800,21690,25,0,True
6688,7800,21770,25,0,True
6689,7800,21850,25,0,True
6690,7800,21930,25,0,True
6691,7800,22010,25,0,True
6692,7800,22090,25,0,True
6693,7800,22170,25,0,True
6694,7800,22250,25,0,True
6695,7800,22330,25,0,True
6696,7800,22410,25,0,True
6697,7800,22490,25,0,True
6698,7800,22570,25,0,True
6699,7800,22650,25,0,True
6700,7800,22730,25,0,True
6701,7800,22810,25,0,True
6702,7800,22890,25,0,True
6703,7800,22970,25,0,True
6704,7800,23050,25,0,True
6705,7800,23130,25,0,True
6706,7800,23210,25,0,True
6707,7800,23290,25,0,True
6708,7800,23370,25,0,True
6709,7800,23450,25,0,True
6710,7800,23530,25,0,True
6711,7800,23610,25,0,True
6712,7800,23690,25,0,True
6713,7800,23770,25,0,True
6714,7800,23850,25,0,True
6715,7800,23930,25,0,True
6716,7800,24010,25,0,True
6717,7800,24090,25,0,True
6718,7800,24170,25,0,True
6719,7800,24250,25,0,True
6720,7800,24330,25,0,True
6721,7800,24410,25,0,True
6722,7800,24490,25,0,True
6723,7800,24570,25,0,True
6724,7800,24650,25,0,True
6725,7800,24730,25,0,True
6726,7800,24810,25,0,True
6727,7800,24890,25,0,True
6728,7800,24970,25,0,True
6729,7800,25050,25,0,True
6730,7800,25130,25,0,True
6731,7800,25210,25,0,True
6732,7800,25290,25,0,True
6733,7800,25370,25,0,True
6734,7800,25450,24,1,False
6735,7800,25530,23,2,False
6736,7800,25610,21,4,False
6737,7800,25690,16,9,False
6738,7800,25770,11,14,False
6739,7880,18170,13,12,False
6740,7880,18250,18,7,False
6741,7880,18330,23,2,False
6742,7880,18410,24,1,False
6743,7880,18490,25,0,True
6744,7880,18570,25,0,True
6745,7880,18650,25,0,True
6746,7880,18730,25,0,True
6747,7880,18810,25,0,True
6748,7880,18890,25,0,True
6749,7880,18970,25,0,True
6750,7880,19050,25,0,True
6751,7880,19130,25,0,True
6752,7880,19210,25,0,True
6753,7880,19290,25,0,True
6754,7880,19370,25,0,True
6755,7880,19450,25,0,True
6756,7880,19530,25,0,True
6757,7880,19610,25,0,True
6758,7880,19690,25,0,True
6759,7880,19770,25,0,True
6760,7880,19850,25,0,True
6761,7880,19930,25,0,True
6762,7880,20010,25,0,True
6763,7880,20090,25,0,True
6764,7880,20170,25,0,True
6765,7880,20250,25,0,True
6766,7880,20330,25,0,True
6767,7880,20410,25,0,True
6768,7880,20490,25,0,True
6769,7880,20570,25,0,True
6770,7880,20650,25,0,True
6771,7880,20730,25,0,True
6772,7880,20810,25,0,True
6773,7880,20890,25,0,True
6774,7880,20970,25,0,True
6775,7880,21050,25,0,True
6776,7880,21130,25,0,True
6777,7880,21210,25,0,True
6778,7880,21290,25,0,True
6779,7880,21370,25,0,True
6780,7880,21450,25,0,True
6781,7880,21530,25,0,True
6782,7880,21610,25,0,True
6783,7880,21690,25,0,True
6784,7880,21770,25,0,True
6785,7880,21850,25,0,True
6786,7880,21930,25,0,True
6787,7880,22010,25,0,True
6788,7880,22090,25,0,True
6789,7880,22170,25,0,True
6790,7880,22250,25,0,True
6791,7880,22330,25,0,True
6792,7880,22410,25,0,True
6793,7880,22490,25,0,True
6794,7880,22570,25,0,True
6795,7880,22650,25,0,True
6796,7880,22730,25,0,True
6797,7880,22810,25,0,True
6798,7880,22890,25,0,True
6799,7880,22970,25,0,True
6800,7880,23050,25,0,True
6801,7880,23130,25,0,True
6802,7880,23210,25,0,True
6803,7880,23290,25,0,True
6804,7880,23370,25,0,True
6805,7880,23450,25,0,True
6806,7880,23530,25,0,True
6807,7880,23610,25,0,True
6808,7880,23690,25,0,True
6809,7880,23770,25,0,True
6810,7880,23850,25,0,True
6811,7880,23930,25,0,True
6812,7880,24010,25,0,True
6813,7880,24090,25,0,True
6814,7880,24170,25,0,True
6815,7880,24250,25,0,True
6816,7880,24330,25,0,True
6817,7880,24410,25,0,True
6818,7880,24490,25,0,True
6819,7880,24570,25,0,True
6820,7880,24650,25,0,True
6821,7880,24730,25,0,True
6822,7880,24810,25,0,True
6823,7880,24890,25,0,True
6824,7880,24970,25,0,True
6825,7880,25050,25,0,True
6826,7880,25130,25,0,True
6827,7880,25210,25,0,True
6828,7880,25290,25,0,True
6829,7880,25370,24,1,False
6830,7880,25450,22,3,False
6831,7880,25530,20,5,False
6832,7880,25610,18,7,False
6833,7880,25690,13,12,False
6834,7880,25770,9,16,False
6835,7960,18170,14,11,False
6836,7960,18250,19,6,False
6837,7960,18330,24,1,False
6838,7960,18410,25,0,True
6839,7960,18490,25,0,True
6840,7960,18570,25,0,True
6841,7960,18650,25,0,True
6842,7960,18730,25,0,True
6843,7960,18810,25,0,True
6844,7960,18890,25,0,True
6845,7960,18970,25,0,True
6846,7960,19050,25,0,True
6847,7960,19130,25,0,True
6848,7960,19210,25,0,True
6849,7960,19290,25,0,True
6850,7960,19370,25,0,True
6851,7960,19450,25,0,True
6852,7960,19530,25,0,True
6853,7960,19610,25,0,True
6854,7960,19690,25,0,True
6855,7960,19770,25,0,True
6856,7960,19850,25,0,True
6857,7960,19930,25,0,True
6858,7960,20010,25,0,True
6859,7960,20090,25,0,True
6860,7960,20170,25,0,True
6861,7960,20250,25,0,True
6862,7960,20330,25,0,True
6863,7960,20410,25,0,True
6864,7960,20490,25,0,True
6865,7960,20570,25,0,True
6866,7960,20650,25,0,True
6867,7960,20730,25,0,True
6868,7960,20810,25,0,True
6869,7960,20890,25,0,True
6870,7960,20970,25,0,True
6871,7960,21050,25,0,True
6872,7960,21130,25,0,True
6873,7960,21210,25,0,True
6874,7960,21290,25,0,True
6875,7960,21370,25,0,True
6876,7960,21450,25,0,True
6877,7960,21530,25,0,True
6878,7960,21610,25,0,True
6879,7960,21690,25,0,True
6880,7960,21770,25,0,True
6881,7960,21850,25,0,True
6882,7960,21930,25,0,True
6883,7960,22010,25,0,True
6884,7960,22090,25,0,True
6885,7960,22170,25,0,True
6886,7960,22250,25,0,True
6887,7960,22330,25,0,True
6888,7960,22410,25,0,True
6889,7960,22490,25,0,True
6890,7960,22570,25,0,True
6891,7960,22650,25,0,True
6892,7960,22730,25,0,True
6893,7960,22810,25,0,True
6894,7960,22890,25,0,True
6895,7960,22970,25,0,True
